station_name	date	name	value
Vefsna	04.11.2019	SUVA_254	3.87
Vefsna	04.11.2019	E2_E3	4.91
Vefsna	03.12.2019	doc	1.3
Vefsna	03.12.2019	a250	0.04
Vefsna	03.12.2019	a254	0.04
Vefsna	03.12.2019	a365	0.01
Vefsna	03.12.2019	SUVA_254	3.25
Vefsna	03.12.2019	E2_E3	5.38
Vefsna	14.01.2020	doc	1.9
Vefsna	14.01.2020	a250	0.08
Vefsna	14.01.2020	a254	0.07
Vefsna	14.01.2020	a365	0.02
Vefsna	14.01.2020	SUVA_254	3.89
Vefsna	14.01.2020	E2_E3	4.49
Vefsna	07.02.2020	doc	1.5
Vefsna	07.02.2020	a250	0.06
Vefsna	07.02.2020	a254	0.06
Vefsna	07.02.2020	a365	0.01
Vefsna	07.02.2020	SUVA_254	3.68
Vefsna	07.02.2020	E2_E3	5.06
Vefsna	02.03.2020	doc	1.4
Vefsna	02.03.2020	a250	0.05
Vefsna	02.03.2020	a254	0.05
Vefsna	02.03.2020	a365	0.01
Vefsna	02.03.2020	SUVA_254	3.56
Vefsna	02.03.2020	E2_E3	5.08
Vefsna	14.04.2020	doc	1.7
Vefsna	14.04.2020	a250	0.07
Vefsna	14.04.2020	a254	0.07
Vefsna	14.04.2020	a365	0.02
Vefsna	14.04.2020	SUVA_254	4.26
Vefsna	14.04.2020	E2_E3	4.74
Vefsna	05.05.2020	doc	2.5
Vefsna	05.05.2020	a250	0.1
Vefsna	05.05.2020	a254	0.1
Vefsna	05.05.2020	a365	0.02
Vefsna	05.05.2020	SUVA_254	3.93
Vefsna	05.05.2020	E2_E3	4.5
Vefsna	02.06.2020	doc	1.3
Vefsna	02.06.2020	a250	0.07
Vefsna	02.06.2020	a254	0.07
Vefsna	02.06.2020	a365	0.02
Vefsna	02.06.2020	SUVA_254	5.17
Vefsna	02.06.2020	E2_E3	4.54
Vefsna	06.07.2020	doc	2.2
Vefsna	06.07.2020	a250	0.03
Vefsna	06.07.2020	a254	0.03
Vefsna	06.07.2020	a365	0.01
Vefsna	06.07.2020	SUVA_254	1.43
Vefsna	06.07.2020	E2_E3	5.31
Vefsna	03.08.2020	doc	1.3
Vefsna	03.08.2020	a250	0.02
Vefsna	03.08.2020	a254	0.02
Vefsna	03.08.2020	a365	0
Vefsna	03.08.2020	SUVA_254	1.71
Vefsna	03.08.2020	E2_E3	4.96
Vefsna	07.09.2020	doc	3
Vefsna	07.09.2020	a250	0.11
Vefsna	07.09.2020	a254	0.11
Vefsna	07.09.2020	a365	0.02
Vefsna	07.09.2020	SUVA_254	3.56
Vefsna	07.09.2020	E2_E3	4.44
Vefsna	05.10.2020	doc	1.4
Vefsna	05.10.2020	a250	0.05
Vefsna	05.10.2020	a254	0.05
Vefsna	05.10.2020	a365	0.01
Vefsna	05.10.2020	SUVA_254	3.34
Vefsna	05.10.2020	E2_E3	4.99
Vefsna	02.11.2020	doc	1.6
Vefsna	02.11.2020	a250	0.07
Vefsna	02.11.2020	a254	0.07
Vefsna	02.11.2020	a365	0.02
Vefsna	02.11.2020	SUVA_254	4.28
Vefsna	02.11.2020	E2_E3	4.49
Vefsna	07.12.2020	doc	1.4
Vefsna	07.12.2020	a250	0.05
Vefsna	07.12.2020	a254	0.05
Vefsna	07.12.2020	a365	0.01
Vefsna	07.12.2020	SUVA_254	3.8
Vefsna	07.12.2020	E2_E3	4.93
Vefsna	01.02.2021	doc	1.1
Vefsna	01.02.2021	a250	0.04
Vefsna	01.02.2021	a254	0.03
Vefsna	01.02.2021	a365	0.01
Vefsna	01.02.2021	SUVA_254	3.11
Vefsna	01.02.2021	E2_E3	5.48
Vefsna	17.02.2021	doc	1.4
Vefsna	17.02.2021	a250	0.05
Vefsna	17.02.2021	a254	0.05
Vefsna	17.02.2021	a365	0.01
Vefsna	17.02.2021	SUVA_254	3.49
Vefsna	17.02.2021	E2_E3	5.49
Vefsna	10.03.2021	doc	1.7
Vefsna	10.03.2021	a250	0.07
Vefsna	10.03.2021	a254	0.07
Vefsna	10.03.2021	a365	0.01
Vefsna	10.03.2021	SUVA_254	4.02
Vefsna	10.03.2021	E2_E3	4.84
Vefsna	10.04.2021	doc	1.7
Vefsna	10.04.2021	a250	0.07
Vefsna	10.04.2021	a254	0.07
Vefsna	10.04.2021	a365	0.01
Vefsna	10.04.2021	SUVA_254	4.12
Vefsna	10.04.2021	E2_E3	4.86
Vefsna	04.05.2021	doc	1.8
Vefsna	04.05.2021	a250	0.07
Vefsna	04.05.2021	a254	0.07
Vefsna	04.05.2021	a365	0.01
Vefsna	04.05.2021	SUVA_254	3.83
Vefsna	04.05.2021	E2_E3	4.82
Vefsna	01.06.2021	doc	1.3
Vefsna	01.06.2021	a250	0.05
Vefsna	01.06.2021	a254	0.05
Vefsna	01.06.2021	a365	0.01
Vefsna	01.06.2021	SUVA_254	3.88
Vefsna	01.06.2021	E2_E3	4.86
Vefsna	05.07.2021	doc	0.9
Vefsna	05.07.2021	a250	0.03
Vefsna	05.07.2021	a254	0.03
Vefsna	05.07.2021	a365	0.01
Vefsna	05.07.2021	SUVA_254	3.13
Vefsna	05.07.2021	E2_E3	3.54
Vefsna	09.08.2021	doc	0.72
Vefsna	09.08.2021	a250	0.02
Vefsna	09.08.2021	a254	0.02
Vefsna	09.08.2021	a365	0
Vefsna	09.08.2021	SUVA_254	3.05
Vefsna	09.08.2021	E2_E3	5.73
Vefsna	01.09.2021	doc	0.93
Vefsna	01.09.2021	a250	0.03
Vefsna	01.09.2021	a254	0.03
Vefsna	01.09.2021	a365	0.01
Vefsna	01.09.2021	SUVA_254	3.46
Vefsna	01.09.2021	E2_E3	5.94
Vefsna	03.10.2021	doc	1.2
Vefsna	03.10.2021	a250	0.04
Vefsna	03.10.2021	a254	0.04
Vefsna	03.10.2021	a365	0.01
Vefsna	03.10.2021	SUVA_254	3.41
Vefsna	03.10.2021	E2_E3	5.14
Vefsna	09.11.2021	doc	1.7
Vefsna	09.11.2021	a250	0.07
Vefsna	09.11.2021	a254	0.07
Vefsna	09.11.2021	a365	0.01
Vefsna	09.11.2021	SUVA_254	4.11
Vefsna	09.11.2021	E2_E3	4.82
Vefsna	07.12.2021	doc	1.6
Vefsna	07.12.2021	a250	0.06
Vefsna	07.12.2021	a254	0.05
Vefsna	07.12.2021	a365	0.01
Vefsna	07.12.2021	SUVA_254	3.36
Vefsna	07.12.2021	E2_E3	4.99
Vefsna	11.01.2022	doc	1.3
Vefsna	11.01.2022	a250	0.05
Vefsna	11.01.2022	a254	0.05
Vefsna	11.01.2022	a365	0.01
Vefsna	11.01.2022	SUVA_254	3.7
Vefsna	11.01.2022	E2_E3	7.05
Vefsna	07.02.2022	doc	1.6
Vefsna	07.02.2022	a250	0.06
Vefsna	07.02.2022	a254	0.06
Vefsna	07.02.2022	a365	0.01
Vefsna	07.02.2022	SUVA_254	3.92
Vefsna	07.02.2022	E2_E3	4.77
Vefsna	07.03.2022	doc	1.5
Vefsna	07.03.2022	a250	0.06
Vefsna	07.03.2022	a254	0.06
Vefsna	07.03.2022	a365	0.01
Vefsna	07.03.2022	SUVA_254	3.89
Vefsna	07.03.2022	E2_E3	4.8
Vefsna	04.04.2022	doc	1.6
Vefsna	04.04.2022	a250	0.06
Vefsna	04.04.2022	a254	0.06
Vefsna	04.04.2022	a365	0.01
Vefsna	04.04.2022	SUVA_254	3.75
Vefsna	04.04.2022	E2_E3	4.91
Vefsna	02.05.2022	doc	2.8
Vefsna	02.05.2022	a250	0.14
Vefsna	02.05.2022	a254	0.13
Vefsna	02.05.2022	a365	0.03
Vefsna	02.05.2022	SUVA_254	4.71
Vefsna	02.05.2022	E2_E3	4.28
Vefsna	07.06.2022	doc	1.3
Vefsna	07.06.2022	a250	0.05
Vefsna	07.06.2022	a254	0.05
Vefsna	07.06.2022	a365	0.01
Vefsna	07.06.2022	SUVA_254	3.99
Vefsna	07.06.2022	E2_E3	4.89
Vefsna	04.07.2022	doc	0.93
Vefsna	04.07.2022	a250	0.04
Vefsna	04.07.2022	a254	0.04
Vefsna	04.07.2022	a365	0.01
Vefsna	04.07.2022	SUVA_254	4.67
Vefsna	04.07.2022	E2_E3	4
Vefsna	02.08.2022	doc	1.3
Vefsna	02.08.2022	a250	0.06
Vefsna	02.08.2022	a254	0.06
Vefsna	02.08.2022	a365	0.01
Vefsna	02.08.2022	SUVA_254	4.31
Vefsna	02.08.2022	E2_E3	4.72
Vefsna	05.09.2022	doc	1.2
Vefsna	05.09.2022	a250	0.05
Vefsna	05.09.2022	a254	0.05
Vefsna	05.09.2022	a365	0.01
Vefsna	05.09.2022	SUVA_254	3.91
Vefsna	05.09.2022	E2_E3	4.79
Vefsna	03.10.2022	doc	1
Vefsna	03.10.2022	a250	0.04
Vefsna	03.10.2022	a254	0.04
Vefsna	03.10.2022	a365	0.01
Vefsna	03.10.2022	SUVA_254	4.29
Vefsna	03.10.2022	E2_E3	5.23
Vefsna	07.11.2022	doc	1.9
Vefsna	07.11.2022	a250	0.08
Vefsna	07.11.2022	a254	0.08
Vefsna	07.11.2022	a365	0.02
Vefsna	07.11.2022	SUVA_254	4.07
Vefsna	07.11.2022	E2_E3	4.59
Vefsna	05.12.2022	doc	3.7
Vefsna	05.12.2022	a250	0.18
Vefsna	05.12.2022	a254	0.17
Vefsna	05.12.2022	a365	0.04
Vefsna	05.12.2022	SUVA_254	4.69
Vefsna	05.12.2022	E2_E3	4
Vefsna	11.01.2022	doc	1.3
Vefsna	11.01.2022	a250	0.05
Vefsna	11.01.2022	a254	0.05
Vefsna	11.01.2022	a365	0.01
Vefsna	11.01.2022	SUVA_254	3.7
Vefsna	11.01.2022	E2_E3	7.05
Vefsna	07.02.2022	doc	1.6
Vefsna	07.02.2022	a250	0.06
Vefsna	07.02.2022	a254	0.06
Vefsna	07.02.2022	a365	0.01
Vefsna	07.02.2022	SUVA_254	3.92
Vefsna	07.02.2022	E2_E3	4.77
Vefsna	07.03.2022	doc	1.5
Vefsna	07.03.2022	a250	0.06
Vefsna	07.03.2022	a254	0.06
Vefsna	07.03.2022	a365	0.01
Vefsna	07.03.2022	SUVA_254	3.89
Vefsna	07.03.2022	E2_E3	4.8
Vefsna	04.04.2022	doc	1.6
Vefsna	04.04.2022	a250	0.06
Vefsna	04.04.2022	a254	0.06
Vefsna	04.04.2022	a365	0.01
Vefsna	04.04.2022	SUVA_254	3.75
Vefsna	04.04.2022	E2_E3	4.91
Vefsna	02.05.2022	doc	2.8
Vefsna	02.05.2022	a250	0.14
Vefsna	02.05.2022	a254	0.13
Vefsna	02.05.2022	a365	0.03
Vefsna	02.05.2022	SUVA_254	4.71
Vefsna	02.05.2022	E2_E3	4.28
Vefsna	07.06.2022	doc	1.3
Vefsna	07.06.2022	a250	0.05
Vefsna	07.06.2022	a254	0.05
Vefsna	07.06.2022	a365	0.01
Vefsna	07.06.2022	SUVA_254	3.99
Vefsna	07.06.2022	E2_E3	4.89
Vefsna	04.07.2022	doc	0.93
Vefsna	04.07.2022	a250	0.04
Vefsna	04.07.2022	a254	0.04
Vefsna	04.07.2022	a365	0.01
Vefsna	04.07.2022	SUVA_254	4.67
Vefsna	04.07.2022	E2_E3	4
Vefsna	02.08.2022	doc	1.3
Vefsna	02.08.2022	a250	0.06
Vefsna	02.08.2022	a254	0.06
Vefsna	02.08.2022	a365	0.01
Vefsna	02.08.2022	SUVA_254	4.31
Vefsna	02.08.2022	E2_E3	4.72
Vefsna	05.09.2022	doc	1.2
Vefsna	05.09.2022	a250	0.05
Vefsna	05.09.2022	a254	0.05
Vefsna	05.09.2022	a365	0.01
Vefsna	05.09.2022	SUVA_254	3.91
Vefsna	05.09.2022	E2_E3	4.79
Vefsna	03.10.2022	doc	1
Vefsna	03.10.2022	a250	0.04
Vefsna	03.10.2022	a254	0.04
Vefsna	03.10.2022	a365	0.01
Vefsna	03.10.2022	SUVA_254	4.29
Vefsna	03.10.2022	E2_E3	5.23
Vefsna	07.11.2022	doc	1.9
Vefsna	07.11.2022	a250	0.08
Vefsna	07.11.2022	a254	0.08
Vefsna	07.11.2022	a365	0.02
Vefsna	07.11.2022	SUVA_254	4.07
Vefsna	07.11.2022	E2_E3	4.59
Vefsna	05.12.2022	doc	3.7
Vefsna	05.12.2022	a250	0.18
Vefsna	05.12.2022	a254	0.17
Vefsna	05.12.2022	a365	0.04
Vefsna	05.12.2022	SUVA_254	4.69
Vefsna	05.12.2022	E2_E3	4
Vegardselva	25.01.2017	doc	6.3
Vegardselva	25.01.2017	a250	0.28
Vegardselva	25.01.2017	a254	0.28
Vegardselva	25.01.2017	a365	0.06
Vegardselva	25.01.2017	SUVA_254	4.37
Vegardselva	25.01.2017	E2_E3	4.72
Vegardselva	06.02.2017	doc	5.9
Vegardselva	06.02.2017	a250	0.26
Vegardselva	06.02.2017	a254	0.25
Vegardselva	06.02.2017	a365	0.06
Vegardselva	06.02.2017	SUVA_254	4.29
Vegardselva	06.02.2017	E2_E3	4.71
Vegardselva	08.03.2017	doc	5.8
Vegardselva	08.03.2017	a250	0.25
Vegardselva	08.03.2017	a254	0.24
Vegardselva	08.03.2017	a365	0.05
Vegardselva	08.03.2017	SUVA_254	4.21
Vegardselva	08.03.2017	E2_E3	4.81
Vegardselva	04.04.2017	doc	5.6
Vegardselva	04.04.2017	a250	0.24
Vegardselva	04.04.2017	a254	0.24
Vegardselva	04.04.2017	a365	0.05
Vegardselva	04.04.2017	SUVA_254	4.2
Vegardselva	04.04.2017	E2_E3	4.81
Vegardselva	02.05.2017	doc	5.5
Vegardselva	02.05.2017	a250	0.22
Vegardselva	02.05.2017	a254	0.21
Vegardselva	02.05.2017	a365	0.04
Vegardselva	02.05.2017	SUVA_254	3.89
Vegardselva	02.05.2017	E2_E3	4.98
Vegardselva	12.06.2017	doc	7.1
Vegardselva	12.06.2017	a250	0.32
Vegardselva	12.06.2017	a254	0.31
Vegardselva	12.06.2017	a365	0.07
Vegardselva	12.06.2017	SUVA_254	4.32
Vegardselva	12.06.2017	E2_E3	4.77
Vegardselva	03.07.2017	doc	5.5
Vegardselva	03.07.2017	a250	0.23
Vegardselva	03.07.2017	a254	0.22
Vegardselva	03.07.2017	a365	0.05
Vegardselva	03.07.2017	SUVA_254	4.03
Vegardselva	03.07.2017	E2_E3	4.96
Vegardselva	07.08.2017	doc	5.6
Vegardselva	07.08.2017	a250	0.22
Vegardselva	07.08.2017	a254	0.22
Vegardselva	07.08.2017	a365	0.05
Vegardselva	07.08.2017	SUVA_254	3.89
Vegardselva	07.08.2017	E2_E3	4.98
Vegardselva	04.09.2017	doc	6.4
Vegardselva	04.09.2017	a250	0.24
Vegardselva	04.09.2017	a254	0.24
Vegardselva	04.09.2017	a365	0.05
Vegardselva	04.09.2017	SUVA_254	3.68
Vegardselva	04.09.2017	E2_E3	4.93
Vegardselva	03.10.2017	doc	8.8
Vegardselva	03.10.2017	a250	0.37
Vegardselva	03.10.2017	a254	0.36
Vegardselva	03.10.2017	a365	0.08
Vegardselva	03.10.2017	SUVA_254	4.06
Vegardselva	03.10.2017	E2_E3	4.68
Vegardselva	25.10.2017	doc	8.2
Vegardselva	25.10.2017	a250	0.34
Vegardselva	25.10.2017	a254	0.33
Vegardselva	25.10.2017	a365	0.07
Vegardselva	25.10.2017	SUVA_254	4.05
Vegardselva	25.10.2017	E2_E3	4.57
Vegardselva	06.11.2017	doc	6.7
Vegardselva	06.11.2017	a250	0.28
Vegardselva	06.11.2017	a254	0.27
Vegardselva	06.11.2017	a365	0.06
Vegardselva	06.11.2017	SUVA_254	4.04
Vegardselva	06.11.2017	E2_E3	4.72
Vegardselva	05.12.2017	doc	6.5
Vegardselva	05.12.2017	a250	0.28
Vegardselva	05.12.2017	a254	0.27
Vegardselva	05.12.2017	a365	0.06
Vegardselva	05.12.2017	SUVA_254	4.15
Vegardselva	05.12.2017	E2_E3	4.56
Vegardselva	02.01.2018	doc	6.5
Vegardselva	02.01.2018	a250	0.29
Vegardselva	02.01.2018	a254	0.28
Vegardselva	02.01.2018	a365	0.06
Vegardselva	02.01.2018	SUVA_254	4.31
Vegardselva	02.01.2018	E2_E3	4.56
Vegardselva	07.02.2018	doc	5.6
Vegardselva	07.02.2018	a250	0.25
Vegardselva	07.02.2018	a254	0.24
Vegardselva	07.02.2018	a365	0.05
Vegardselva	07.02.2018	SUVA_254	4.27
Vegardselva	07.02.2018	E2_E3	4.67
Vegardselva	05.03.2018	doc	5.3
Vegardselva	05.03.2018	a250	0.23
Vegardselva	05.03.2018	a254	0.22
Vegardselva	05.03.2018	a365	0.05
Vegardselva	05.03.2018	SUVA_254	4.16
Vegardselva	05.03.2018	E2_E3	4.72
Vegardselva	03.04.2018	doc	5.3
Vegardselva	03.04.2018	a250	0.21
Vegardselva	03.04.2018	a254	0.21
Vegardselva	03.04.2018	a365	0.04
Vegardselva	03.04.2018	SUVA_254	3.9
Vegardselva	03.04.2018	E2_E3	4.82
Vegardselva	02.05.2018	doc	4.8
Vegardselva	02.05.2018	a250	0.21
Vegardselva	02.05.2018	a254	0.2
Vegardselva	02.05.2018	a365	0.04
Vegardselva	02.05.2018	SUVA_254	4.25
Vegardselva	02.05.2018	E2_E3	4.74
Vegardselva	04.06.2018	doc	4.3
Vegardselva	04.06.2018	a250	0.17
Vegardselva	04.06.2018	a254	0.16
Vegardselva	04.06.2018	a365	0.03
Vegardselva	04.06.2018	SUVA_254	3.79
Vegardselva	04.06.2018	E2_E3	5.39
Vegardselva	03.07.2018	doc	4.1
Vegardselva	03.07.2018	a250	0.16
Vegardselva	03.07.2018	a254	0.15
Vegardselva	03.07.2018	a365	0.03
Vegardselva	03.07.2018	SUVA_254	3.69
Vegardselva	03.07.2018	E2_E3	5.26
Vegardselva	06.08.2018	doc	4.1
Vegardselva	06.08.2018	a250	0.13
Vegardselva	06.08.2018	a254	0.13
Vegardselva	06.08.2018	a365	0.02
Vegardselva	06.08.2018	SUVA_254	3.11
Vegardselva	06.08.2018	E2_E3	5.7
Vegardselva	03.09.2018	doc	4.1
Vegardselva	03.09.2018	a250	0.11
Vegardselva	03.09.2018	a254	0.11
Vegardselva	03.09.2018	a365	0.02
Vegardselva	03.09.2018	SUVA_254	2.69
Vegardselva	03.09.2018	E2_E3	5.73
Vegardselva	01.10.2018	doc	6.5
Vegardselva	01.10.2018	a250	0.24
Vegardselva	01.10.2018	a254	0.23
Vegardselva	01.10.2018	a365	0.05
Vegardselva	01.10.2018	SUVA_254	3.56
Vegardselva	01.10.2018	E2_E3	5.01
Vegardselva	05.11.2018	doc	5
Vegardselva	05.11.2018	a250	0.21
Vegardselva	05.11.2018	a254	0.2
Vegardselva	05.11.2018	a365	0.04
Vegardselva	05.11.2018	SUVA_254	3.99
Vegardselva	05.11.2018	E2_E3	4.9
Vegardselva	03.12.2018	doc	6.2
Vegardselva	03.12.2018	a250	0.25
Vegardselva	03.12.2018	a254	0.25
Vegardselva	03.12.2018	a365	0.05
Vegardselva	03.12.2018	SUVA_254	3.97
Vegardselva	03.12.2018	E2_E3	4.8
Vegardselva	07.01.2019	doc	5.8
Vegardselva	07.01.2019	a250	0.24
Vegardselva	07.01.2019	a254	0.23
Vegardselva	07.01.2019	a365	0.05
Vegardselva	07.01.2019	SUVA_254	4
Vegardselva	07.01.2019	E2_E3	4.82
Vegardselva	05.02.2019	doc	5.8
Vegardselva	05.02.2019	a250	0.23
Vegardselva	05.02.2019	a254	0.22
Vegardselva	05.02.2019	a365	0.05
Vegardselva	05.02.2019	SUVA_254	3.81
Vegardselva	05.02.2019	E2_E3	4.83
Vegardselva	04.03.2019	doc	5.8
Vegardselva	04.03.2019	a250	0.24
Vegardselva	04.03.2019	a254	0.24
Vegardselva	04.03.2019	a365	0.05
Vegardselva	04.03.2019	SUVA_254	4.07
Vegardselva	04.03.2019	E2_E3	4.78
Vegardselva	01.04.2019	doc	5.4
Vegardselva	01.04.2019	a250	0.23
Vegardselva	01.04.2019	a254	0.22
Vegardselva	01.04.2019	a365	0.05
Vegardselva	01.04.2019	SUVA_254	4.11
Vegardselva	01.04.2019	E2_E3	4.78
Vegardselva	08.05.2019	doc	4.5
Vegardselva	08.05.2019	a250	0.2
Vegardselva	08.05.2019	a254	0.2
Vegardselva	08.05.2019	a365	0.04
Vegardselva	08.05.2019	SUVA_254	4.4
Vegardselva	08.05.2019	E2_E3	5.03
Vegardselva	27.05.2019	doc	5.4
Vegardselva	27.05.2019	a250	0.23
Vegardselva	27.05.2019	a254	0.22
Vegardselva	27.05.2019	a365	0.05
Vegardselva	27.05.2019	SUVA_254	4.09
Vegardselva	27.05.2019	E2_E3	4.92
Vegardselva	01.07.2019	doc	5.2
Vegardselva	01.07.2019	a250	0.22
Vegardselva	01.07.2019	a254	0.22
Vegardselva	01.07.2019	a365	0.04
Vegardselva	01.07.2019	SUVA_254	4.14
Vegardselva	01.07.2019	E2_E3	4.94
Vegardselva	05.08.2019	doc	4.8
Vegardselva	05.08.2019	a250	0.18
Vegardselva	05.08.2019	a254	0.17
Vegardselva	05.08.2019	a365	0.03
Vegardselva	05.08.2019	SUVA_254	3.59
Vegardselva	05.08.2019	E2_E3	5.14
Vegardselva	02.09.2019	doc	6.3
Vegardselva	02.09.2019	a250	0.25
Vegardselva	02.09.2019	a254	0.25
Vegardselva	02.09.2019	a365	0.05
Vegardselva	02.09.2019	SUVA_254	3.91
Vegardselva	02.09.2019	E2_E3	4.95
Vegardselva	07.10.2019	doc	7.6
Vegardselva	07.10.2019	a250	0.31
Vegardselva	07.10.2019	a254	0.31
Vegardselva	07.10.2019	a365	0.07
Vegardselva	07.10.2019	SUVA_254	4.01
Vegardselva	07.10.2019	E2_E3	4.79
Vegardselva	04.11.2019	doc	6.5
Vegardselva	04.11.2019	a250	0.28
Vegardselva	04.11.2019	a254	0.27
Vegardselva	04.11.2019	a365	0.06
Vegardselva	04.11.2019	SUVA_254	4.13
Vegardselva	04.11.2019	E2_E3	4.75
Vegardselva	02.12.2019	doc	6.9
Vegardselva	02.12.2019	a250	0.28
Vegardselva	02.12.2019	a254	0.27
Vegardselva	02.12.2019	a365	0.06
Vegardselva	02.12.2019	SUVA_254	3.97
Vegardselva	02.12.2019	E2_E3	4.68
Vegardselva	06.01.2020	doc	6
Vegardselva	06.01.2020	a250	0.25
Vegardselva	06.01.2020	a254	0.25
Vegardselva	06.01.2020	a365	0.05
Vegardselva	06.01.2020	SUVA_254	4.1
Vegardselva	06.01.2020	E2_E3	4.61
Vegardselva	03.02.2020	doc	5.8
Vegardselva	03.02.2020	a250	0.26
Vegardselva	03.02.2020	a254	0.25
Vegardselva	03.02.2020	a365	0.06
Vegardselva	03.02.2020	SUVA_254	4.3
Vegardselva	03.02.2020	E2_E3	4.64
Vegardselva	02.03.2020	doc	5.4
Vegardselva	02.03.2020	a250	0.23
Vegardselva	02.03.2020	a254	0.22
Vegardselva	02.03.2020	a365	0.05
Vegardselva	02.03.2020	SUVA_254	4.15
Vegardselva	02.03.2020	E2_E3	4.68
Vegardselva	13.04.2020	doc	4.6
Vegardselva	13.04.2020	a250	0.2
Vegardselva	13.04.2020	a254	0.2
Vegardselva	13.04.2020	a365	0.04
Vegardselva	13.04.2020	SUVA_254	4.29
Vegardselva	13.04.2020	E2_E3	4.84
Vegardselva	04.05.2020	doc	4.7
Vegardselva	04.05.2020	a250	0.18
Vegardselva	04.05.2020	a254	0.17
Vegardselva	04.05.2020	a365	0.03
Vegardselva	04.05.2020	SUVA_254	3.63
Vegardselva	04.05.2020	E2_E3	5.09
Vegardselva	02.06.2020	doc	5.1
Vegardselva	02.06.2020	a250	0.17
Vegardselva	02.06.2020	a254	0.17
Vegardselva	02.06.2020	a365	0.03
Vegardselva	02.06.2020	SUVA_254	3.26
Vegardselva	02.06.2020	E2_E3	5.25
Vegardselva	06.07.2020	doc	5.2
Vegardselva	06.07.2020	a250	0.18
Vegardselva	06.07.2020	a254	0.18
Vegardselva	06.07.2020	a365	0.03
Vegardselva	06.07.2020	SUVA_254	3.37
Vegardselva	06.07.2020	E2_E3	5.56
Vegardselva	17.08.2020	doc	5.3
Vegardselva	17.08.2020	a250	0.18
Vegardselva	17.08.2020	a254	0.17
Vegardselva	17.08.2020	a365	0.03
Vegardselva	17.08.2020	SUVA_254	3.26
Vegardselva	17.08.2020	E2_E3	5.31
Vegardselva	07.09.2020	doc	4.3
Vegardselva	07.09.2020	a250	0.16
Vegardselva	07.09.2020	a254	0.16
Vegardselva	07.09.2020	a365	0.03
Vegardselva	07.09.2020	SUVA_254	3.67
Vegardselva	07.09.2020	E2_E3	5.36
Vegardselva	05.10.2020	doc	6.7
Vegardselva	05.10.2020	a250	0.25
Vegardselva	05.10.2020	a254	0.24
Vegardselva	05.10.2020	a365	0.05
Vegardselva	05.10.2020	SUVA_254	3.55
Vegardselva	05.10.2020	E2_E3	5
Vegardselva	02.11.2020	doc	6.7
Vegardselva	02.11.2020	a250	0.27
Vegardselva	02.11.2020	a254	0.27
Vegardselva	02.11.2020	a365	0.06
Vegardselva	02.11.2020	SUVA_254	3.98
Vegardselva	02.11.2020	E2_E3	4.73
Vegardselva	07.12.2020	doc	6.2
Vegardselva	07.12.2020	a250	0.27
Vegardselva	07.12.2020	a254	0.26
Vegardselva	07.12.2020	a365	0.06
Vegardselva	07.12.2020	SUVA_254	4.17
Vegardselva	07.12.2020	E2_E3	4.68
Vegardselva	25.01.2021	doc	5.6
Vegardselva	25.01.2021	a250	0.23
Vegardselva	25.01.2021	a254	0.23
Vegardselva	25.01.2021	a365	0.05
Vegardselva	25.01.2021	SUVA_254	4.06
Vegardselva	25.01.2021	E2_E3	4.66
Vegardselva	08.02.2021	doc	5.3
Vegardselva	08.02.2021	a250	0.23
Vegardselva	08.02.2021	a254	0.23
Vegardselva	08.02.2021	a365	0.05
Vegardselva	08.02.2021	SUVA_254	4.26
Vegardselva	08.02.2021	E2_E3	4.68
Vegardselva	01.03.2021	doc	4.9
Vegardselva	01.03.2021	a250	0.21
Vegardselva	01.03.2021	a254	0.21
Vegardselva	01.03.2021	a365	0.04
Vegardselva	01.03.2021	SUVA_254	4.2
Vegardselva	01.03.2021	E2_E3	4.75
Vegardselva	06.04.2021	doc	4.4
Vegardselva	06.04.2021	a250	0.2
Vegardselva	06.04.2021	a254	0.19
Vegardselva	06.04.2021	a365	0.04
Vegardselva	06.04.2021	SUVA_254	4.35
Vegardselva	06.04.2021	E2_E3	4.89
Vegardselva	03.05.2021	doc	4.2
Vegardselva	03.05.2021	a250	0.16
Vegardselva	03.05.2021	a254	0.15
Vegardselva	03.05.2021	a365	0.03
Vegardselva	03.05.2021	SUVA_254	3.69
Vegardselva	03.05.2021	E2_E3	5.16
Vegardselva	07.06.2021	doc	4.9
Vegardselva	07.06.2021	a250	0.2
Vegardselva	07.06.2021	a254	0.2
Vegardselva	07.06.2021	a365	0.04
Vegardselva	07.06.2021	SUVA_254	4
Vegardselva	07.06.2021	E2_E3	4.98
Vegardselva	05.07.2021	doc	4.5
Vegardselva	05.07.2021	a250	0.18
Vegardselva	05.07.2021	a254	0.17
Vegardselva	05.07.2021	a365	0.04
Vegardselva	05.07.2021	SUVA_254	3.78
Vegardselva	05.07.2021	E2_E3	4.96
Vegardselva	02.08.2021	doc	5.2
Vegardselva	02.08.2021	a250	0.21
Vegardselva	02.08.2021	a254	0.2
Vegardselva	02.08.2021	a365	0.04
Vegardselva	02.08.2021	SUVA_254	3.92
Vegardselva	02.08.2021	E2_E3	4.97
Vegardselva	06.09.2021	doc	4.3
Vegardselva	06.09.2021	a250	0.16
Vegardselva	06.09.2021	a254	0.15
Vegardselva	06.09.2021	a365	0.03
Vegardselva	06.09.2021	SUVA_254	3.54
Vegardselva	06.09.2021	E2_E3	5.33
Vegardselva	04.10.2021	doc	7.6
